Date,Time,File,Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,Stim 6,Time 6,Stim 7,Time 7,Stim 8,Time 8,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-5,16,85.01,-1,-1,-1,-1,-1,440503,31,507,"252",0,"+ <1>",889,"69",0,"donkey.bmp",222,"245",0,"donkey.wav",1195,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,1,87.01,253,MOUSE-R,"7_respond.bmp",729,True,460431,37,509,"252",0,"+ <1>",942,"116",0,"key.bmp",277,"246",0,"key_foil.wav",1203,"253",0,"7_respond.bmp",736,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,2,88.01,-1,-1,-1,-1,-1,464613,31,509,"252",0,"+ <1>",1156,"122",0,"leg.bmp",252,"245",0,"leg.wav",1198,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,3,89.01,-1,-1,-1,-1,-1,467728,31,508,"252",0,"+ <1>",913,"212",0,"thimble.bmp",313,"245",0,"thimble.wav",1199,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,4,90.01,-1,-1,-1,-1,-1,470661,31,507,"252",0,"+ <1>",1277,"177",0,"ruler.bmp",325,"246",0,"ruler_foil.wav",1200,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,5,91.01,-1,-1,-1,-1,-1,473970,32,506,"252",0,"+ <1>",1464,"88",0,"footballhelmet.bmp",324,"246",0,"footballhelmet_foil.wav",1197,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,6,92.01,252,MOUSE-L,"7_respond.bmp",359,True,477461,37,507,"252",0,"+ <1>",1495,"189",0,"skunk.bmp",258,"245",0,"skunk.wav",1203,"253",0,"7_respond.bmp",361,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,7,93.01,252,MOUSE-L,"7_respond.bmp",1035,True,481801,36,508,"252",0,"+ <1>",1052,"101",0,"grasshopper.bmp",349,"245",0,"grasshopper.wav",1203,"253",0,"7_respond.bmp",1039,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,8,94.01,252,MOUSE-L,"7_respond.bmp",344,True,486467,36,507,"252",0,"+ <1>",1029,"130",0,"lobster.bmp",277,"245",0,"lobster.wav",1204,"253",0,"7_respond.bmp",347,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,9,95.01,-1,-1,-1,-1,-1,490346,32,507,"252",0,"+ <1>",1246,"128",0,"lion.bmp",318,"246",0,"lion_foil.wav",1196,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,10,96.01,-1,-1,-1,-1,-1,493613,31,507,"252",0,"+ <1>",762,"98",0,"gloves.bmp",342,"246",0,"gloves_foil.wav",1201,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,11,97.01,253,MOUSE-R,"7_respond.bmp",646,True,496425,39,506,"252",0,"+ <1>",997,"112",0,"iron.bmp",282,"246",0,"iron_foil.wav",1204,"253",0,"7_respond.bmp",648,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,12,98.01,253,MOUSE-R,"7_respond.bmp",588,True,500583,35,507,"252",0,"+ <1>",864,"230",0,"violin.bmp",337,"246",0,"violin_foil.wav",1204,"253",0,"7_respond.bmp",590,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,13,99.01,253,MOUSE-R,"7_respond.bmp",638,True,504600,37,506,"252",0,"+ <1>",1355,"12",0,"ball.bmp",300,"246",0,"ball_foil.wav",1204,"253",0,"7_respond.bmp",642,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,14,100.01,-1,-1,-1,-1,-1,509122,31,506,"252",0,"+ <1>",755,"93",0,"fryingpan.bmp",349,"245",0,"fryingpan.wav",1196,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,15,101.01,252,MOUSE-L,"7_respond.bmp",421,True,511928,37,506,"252",0,"+ <1>",1433,"100",0,"grapes.bmp",295,"245",0,"grapes.wav",1204,"253",0,"7_respond.bmp",422,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-6,16,102.01,-1,-1,-1,-1,-1,516304,31,507,"252",0,"+ <1>",895,"56",0,"cigarette.bmp",289,"245",0,"cigarette.wav",1200,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,1,104.01,252,MOUSE-L,"7_respond.bmp",720,True,536080,36,507,"252",0,"+ <1>",762,"5",0,"anchor.bmp",330,"245",0,"anchor.wav",1204,"253",0,"7_respond.bmp",724,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,2,105.01,-1,-1,-1,-1,-1,540122,31,508,"252",0,"+ <1>",1312,"140",0,"necklace.bmp",265,"245",0,"necklace.wav",1200,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,3,106.01,252,MOUSE-L,"7_respond.bmp",592,True,543407,37,507,"252",0,"+ <1>",1496,"185",0,"seahorse.bmp",222,"245",0,"seahorse.wav",1204,"253",0,"7_respond.bmp",595,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,4,107.01,253,MOUSE-R,"7_respond.bmp",624,True,547947,36,507,"252",0,"+ <1>",1332,"22",0,"bell.bmp",301,"246",0,"bell_foil.wav",1204,"253",0,"7_respond.bmp",625,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,5,108.01,-1,-1,-1,-1,-1,552432,31,506,"252",0,"+ <1>",962,"99",0,"goat.bmp",246,"246",0,"goat_foil.wav",1195,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,6,109.01,253,MOUSE-R,"7_respond.bmp",1011,True,555341,37,506,"252",0,"+ <1>",1289,"9",0,"asparagus.bmp",277,"246",0,"asparagus_foil.wav",1203,"253",0,"7_respond.bmp",1016,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,7,110.01,-1,-1,-1,-1,-1,560146,32,507,"252",0,"+ <1>",1149,"183",0,"screw.bmp",270,"245",0,"screw.wav",1196,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,8,111.01,-1,-1,-1,-1,-1,563268,30,506,"252",0,"+ <1>",797,"220",0,"top.bmp",240,"245",0,"top.wav",1196,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,9,112.01,-1,-1,-1,-1,-1,566007,32,506,"252",0,"+ <1>",1052,"44",0,"car.bmp",284,"246",0,"car_foil.wav",1195,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,10,113.01,-1,-1,-1,-1,-1,569044,33,506,"252",0,"+ <1>",1447,"19",0,"bear.bmp",246,"246",0,"bear_foil.wav",1195,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,11,114.01,253,MOUSE-R,"7_respond.bmp",662,True,572438,36,508,"252",0,"+ <1>",1070,"158",0,"piano.bmp",337,"246",0,"piano_foil.wav",1204,"253",0,"7_respond.bmp",662,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,12,115.01,253,MOUSE-R,"7_respond.bmp",755,True,576734,36,508,"252",0,"+ <1>",1150,"45",0,"carrot.bmp",252,"246",0,"carrot_foil.wav",1205,"253",0,"7_respond.bmp",758,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,13,116.01,-1,-1,-1,-1,-1,581122,33,507,"252",0,"+ <1>",859,"42",0,"cannon.bmp",276,"245",0,"cannon.wav",1201,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,14,117.01,252,MOUSE-L,"7_respond.bmp",475,True,583965,37,507,"252",0,"+ <1>",1279,"180",0,"sandwich.bmp",222,"245",0,"sandwich.wav",1204,"253",0,"7_respond.bmp",479,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,15,118.01,-1,-1,-1,-1,-1,588171,31,507,"252",0,"+ <1>",1004,"141",0,"needle.bmp",350,"246",0,"needle_foil.wav",1200,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-7,16,119.01,252,MOUSE-L,"7_respond.bmp",404,True,591232,37,507,"252",0,"+ <1>",1477,"41",0,"camel.bmp",277,"245",0,"camel.wav",1203,"253",0,"7_respond.bmp",409,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,1,121.01,-1,-1,-1,-1,-1,611995,32,507,"252",0,"+ <1>",1399,"117",0,"kite.bmp",295,"246",0,"kite_foil.wav",1200,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,2,122.01,252,MOUSE-L,"7_respond.bmp",670,True,615396,37,508,"252",0,"+ <1>",913,"3",0,"airplane.bmp",239,"245",0,"airplane.wav",1204,"253",0,"7_respond.bmp",675,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,3,123.01,-1,-1,-1,-1,-1,619450,32,506,"252",0,"+ <1>",1252,"104",0,"hair.bmp",234,"246",0,"hair_foil.wav",1196,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,4,124.01,-1,-1,-1,-1,-1,622638,32,507,"252",0,"+ <1>",1051,"25",0,"bird.bmp",296,"246",0,"bird_foil.wav",1201,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,5,125.01,253,MOUSE-R,"7_respond.bmp",708,True,625693,35,507,"252",0,"+ <1>",1307,"11",0,"babycarriage.bmp",264,"246",0,"babycarriage_foil.wav",1204,"253",0,"7_respond.bmp",712,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,6,126.01,253,MOUSE-R,"7_respond.bmp",842,True,630201,38,508,"252",0,"+ <1>",968,"16",0,"barrel.bmp",216,"246",0,"barrel_foil.wav",1205,"253",0,"7_respond.bmp",844,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,7,127.01,252,MOUSE-L,"7_respond.bmp",531,True,634457,38,507,"252",0,"+ <1>",924,"62",0,"corn.bmp",282,"245",0,"corn.wav",1206,"253",0,"7_respond.bmp",535,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,8,128.01,253,MOUSE-R,"7_respond.bmp",468,True,638426,36,506,"252",0,"+ <1>",948,"55",0,"cigar.bmp",307,"246",0,"cigar_foil.wav",1205,"253",0,"7_respond.bmp",470,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,9,129.01,-1,-1,-1,-1,-1,642378,29,507,"252",0,"+ <1>",1124,"236",0,"whistle.bmp",319,"245",0,"whistle.wav",1195,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,10,130.01,-1,-1,-1,-1,-1,645523,31,508,"252",0,"+ <1>",925,"77",0,"envelope.bmp",294,"245",0,"envelope.wav",1201,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,11,131.01,253,MOUSE-R,"7_respond.bmp",399,True,648451,35,508,"252",0,"+ <1>",1095,"92",0,"frog.bmp",339,"246",0,"frog_foil.wav",1203,"253",0,"7_respond.bmp",399,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,12,132.01,252,MOUSE-L,"7_respond.bmp",481,True,652511,37,506,"252",0,"+ <1>",828,"234",0,"well.bmp",209,"245",0,"well.wav",1205,"253",0,"7_respond.bmp",483,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,13,133.01,252,MOUSE-L,"7_respond.bmp",519,True,656256,37,507,"252",0,"+ <1>",1203,"147",0,"owl.bmp",331,"245",0,"owl.wav",1203,"253",0,"7_respond.bmp",520,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,14,134.01,-1,-1,-1,-1,-1,660535,31,507,"252",0,"+ <1>",1046,"153",0,"pear.bmp",343,"246",0,"pear_foil.wav",1196,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,15,135.01,-1,-1,-1,-1,-1,663627,31,507,"252",0,"+ <1>",1324,"46",0,"cat.bmp",204,"245",0,"cat.wav",1195,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-8,16,136.01,-1,-1,-1,-1,-1,666857,31,507,"252",0,"+ <1>",1035,"179",0,"salt.bmp",260,"245",0,"salt.wav",1198,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,1,138.01,253,MOUSE-R,"7_respond.bmp",757,True,697856,38,506,"252",0,"+ <1>",1131,"34",0,"broom.bmp",295,"246",0,"broom_foil.wav",1203,"253",0,"7_respond.bmp",757,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,2,139.01,-1,-1,-1,-1,-1,702263,31,507,"252",0,"+ <1>",1100,"173",0,"rockingchair.bmp",203,"245",0,"rockingchair.wav",1196,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,3,140.01,253,MOUSE-R,"7_respond.bmp",690,True,705269,38,506,"252",0,"+ <1>",1210,"35",0,"brush.bmp",302,"246",0,"brush_foil.wav",1203,"253",0,"7_respond.bmp",695,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,4,141.01,253,MOUSE-R,"7_respond.bmp",1215,True,709699,37,508,"252",0,"+ <1>",1477,"111",0,"house.bmp",325,"246",0,"house_foil.wav",1204,"253",0,"7_respond.bmp",1220,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,5,142.01,252,MOUSE-L,"7_respond.bmp",475,True,714948,36,507,"252",0,"+ <1>",1155,"213",0,"thumb.bmp",283,"245",0,"thumb.wav",1203,"253",0,"7_respond.bmp",476,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,6,143.01,-1,-1,-1,-1,-1,719088,30,507,"252",0,"+ <1>",1386,"142",0,"nose.bmp",295,"245",0,"nose.wav",1199,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,7,144.01,-1,-1,-1,-1,-1,722475,33,506,"252",0,"+ <1>",1330,"174",0,"rollerskate.bmp",330,"246",0,"rollerskate_foil.wav",1198,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,8,145.01,-1,-1,-1,-1,-1,725839,31,507,"252",0,"+ <1>",1251,"226",0,"turtle.bmp",350,"246",0,"turtle_foil.wav",1195,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,9,146.01,252,MOUSE-L,"7_respond.bmp",569,True,729142,38,507,"252",0,"+ <1>",1235,"137",0,"mushroom.bmp",252,"245",0,"mushroom.wav",1203,"253",0,"7_respond.bmp",573,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,10,147.01,252,MOUSE-L,"7_respond.bmp",463,True,733426,37,507,"252",0,"+ <1>",1022,"127",0,"lightswitch.bmp",252,"245",0,"lightswitch.wav",1205,"253",0,"7_respond.bmp",470,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,11,148.01,253,MOUSE-R,"7_respond.bmp",700,True,737397,36,507,"252",0,"+ <1>",1240,"197",0,"spoolofthread.bmp",251,"246",0,"spoolofthread_foil.wav",1204,"253",0,"7_respond.bmp",700,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,12,149.01,-1,-1,-1,-1,-1,741815,31,507,"252",0,"+ <1>",1077,"205",0,"swan.bmp",271,"246",0,"swan_foil.wav",1199,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,13,150.01,-1,-1,-1,-1,-1,744869,31,507,"252",0,"+ <1>",895,"53",0,"chisel.bmp",204,"245",0,"chisel.wav",1201,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,14,151.01,-1,-1,-1,-1,-1,747676,30,507,"252",0,"+ <1>",1051,"105",0,"hammer.bmp",223,"245",0,"hammer.wav",1200,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,15,152.01,-1,-1,-1,-1,-1,750657,32,507,"252",0,"+ <1>",1423,"190",0,"sled.bmp",313,"246",0,"sled_foil.wav",1200,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-9,16,153.01,252,MOUSE-L,"7_respond.bmp",612,True,754100,38,507,"252",0,"+ <1>",1113,"172",0,"ring.bmp",276,"245",0,"ring.wav",1204,"253",0,"7_respond.bmp",615,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,1,155.01,-1,-1,-1,-1,-1,778306,31,507,"252",0,"+ <1>",1246,"152",0,"peanut.bmp",228,"246",0,"peanut_foil.wav",1201,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,2,156.01,252,MOUSE-L,"7_respond.bmp",636,True,781488,36,506,"252",0,"+ <1>",1439,"182",0,"scissors.bmp",283,"245",0,"scissors.wav",1204,"253",0,"7_respond.bmp",641,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,3,157.01,-1,-1,-1,-1,-1,786076,32,507,"252",0,"+ <1>",1240,"119",0,"ladder.bmp",302,"245",0,"ladder.wav",1199,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,4,158.01,253,MOUSE-R,"7_respond.bmp",602,True,789324,37,507,"252",0,"+ <1>",877,"79",0,"fence.bmp",306,"246",0,"fence_foil.wav",1204,"253",0,"7_respond.bmp",603,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,5,159.01,-1,-1,-1,-1,-1,793336,32,506,"252",0,"+ <1>",1272,"134",0,"moon.bmp",337,"246",0,"moon_foil.wav",1195,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,6,160.01,252,MOUSE-L,"7_respond.bmp",388,True,796646,38,506,"252",0,"+ <1>",937,"50",0,"chair.bmp",324,"245",0,"chair.wav",1203,"253",0,"7_respond.bmp",393,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,7,161.01,252,MOUSE-L,"7_respond.bmp",689,True,800525,37,508,"252",0,"+ <1>",944,"149",0,"pants.bmp",294,"245",0,"pants.wav",1204,"253",0,"7_respond.bmp",692,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,8,162.01,-1,-1,-1,-1,-1,804682,31,507,"252",0,"+ <1>",1478,"6",0,"ant.bmp",252,"245",0,"ant.wav",1199,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,9,163.01,-1,-1,-1,-1,-1,808118,31,507,"252",0,"+ <1>",1489,"218",0,"tomato.bmp",215,"246",0,"tomato_foil.wav",1195,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,10,164.01,253,MOUSE-R,"7_respond.bmp",381,True,811524,37,507,"252",0,"+ <1>",1034,"27",0,"book.bmp",313,"246",0,"book_foil.wav",1204,"253",0,"7_respond.bmp",384,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,11,165.01,-1,-1,-1,-1,-1,815482,32,506,"252",0,"+ <1>",1251,"175",0,"rollingpin.bmp",342,"245",0,"rollingpin.wav",1198,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,12,166.01,253,MOUSE-R,"7_respond.bmp",994,True,818779,37,508,"252",0,"+ <1>",1460,"124",0,"leopard.bmp",282,"246",0,"leopard_foil.wav",1204,"253",0,"7_respond.bmp",994,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,13,167.01,-1,-1,-1,-1,-1,823743,30,507,"252",0,"+ <1>",1156,"57",0,"clock.bmp",306,"245",0,"clock.wav",1195,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,14,168.01,253,MOUSE-R,"7_respond.bmp",815,True,826907,37,506,"252",0,"+ <1>",1198,"87",0,"football.bmp",245,"246",0,"football_foil.wav",1204,"253",0,"7_respond.bmp",816,
2023-03-15,16:47,C:\Users\N400 BCI\Desktop\N400_BCI_Direct_RT_2022\N400-BCI-DRTscript-v1.csv,004,1,-10,15,169.01,-1,-1,-1,-1,-1,831391,32,507,"252",0,"+ <1>",1300,"65",0,"deer.bmp",265,"246",0,"deer_foil.wav",1195,
